timestamp	url	status	file_path	size
20220101040111	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20220101_make-an-architectural-drawing-in-autocad.html	579225
20200108132437	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&ref_ctx_id=682781bf-9ae6-47ed-87ca-4f5a8344e701&pckg_id=1&pos=5&context_type=rating&funnel=919b175f-d1e1-432c-a2bc-c101475e70c9	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20200108_make-an-architectural-drawing-in-autocad.html	232088
20200111142224	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&ref_ctx_id=67cf84cb-36f7-4f87-9003-c172ab472097&pckg_id=1&pos=6&context_type=rating&funnel=234bcce3-506f-4dfb-803b-1e52700d7f61	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20200111_make-an-architectural-drawing-in-autocad.html	232028
20200110135005	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&ref_ctx_id=16e58c14-a0ed-4064-9f8c-c065b7698f52&pckg_id=1&pos=7&context_type=rating&funnel=9d355d9d-8de9-4f9b-873a-894957c85cbe	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20200110_make-an-architectural-drawing-in-autocad.html	232028
20200112161244	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&ref_ctx_id=e4af61ab-56b4-4fca-9007-70a1de7dc4fd&pckg_id=1&pos=1&context_type=rating&funnel=78aab026-ae2a-40a6-82e9-1f9acdbcddd9	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20200112_make-an-architectural-drawing-in-autocad.html	232432
20190512050515	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&context_type=rating&pckg_id=1&pos=35&ref_ctx_id=ddc3d92b-7a2c-42e2-b563-f8d07aee3678&source=category_tree&funnel=f80fc745-fa24-47aa-9394-c84daf2e6acf	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20190512_make-an-architectural-drawing-in-autocad.html	166532
20200109154217	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad?context_referrer=subcategory_listing&ref_ctx_id=f5903397-0d7b-4554-97f7-915fe5e82f56&pckg_id=1&pos=1&context_type=rating&funnel=770b7073-e676-4a6e-8475-5f101aee5a7a	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20200109_make-an-architectural-drawing-in-autocad.html	232350
20211102015628	https://www.fiverr.com/a_tenorio/make-an-architectural-drawing-in-autocad	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/a_tenorio/20211102_make-an-architectural-drawing-in-autocad.html	542329
20220821022311	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20220821_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	682787
20221231115128	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20221231_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	716405
20221108202944	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20221108_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	689852
20230106160054	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20230106_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	716002
20230609124608	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20230609_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	829955
20240209055136	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20240209_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1234783
20220922193255	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20220922_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	700510
20240701222456	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20240701_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1395720
20240612045359	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20240612_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1342916
20210920124613	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210920_check-the-health-of-your-sql-server-instance.html	405139
20211001140354	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211001_check-the-health-of-your-sql-server-instance.html	412408
20240804164638	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20240804_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1427238
20210821135445	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210821_check-the-health-of-your-sql-server-instance.html	399568
20211101181003	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211101_check-the-health-of-your-sql-server-instance.html	421704
20211201093942	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211201_check-the-health-of-your-sql-server-instance.html	433184
20241001054639	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20241001_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1446359
20240901162734	https://www.fiverr.com/aafshaseoexpert/do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aafshaseoexpert/20240901_do-seo-for-etsy-shop-to-rank-etsy-listing-on-top-pages.html	1398861
20220101232417	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220101_check-the-health-of-your-sql-server-instance.html	452623
20220201112313	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220201_check-the-health-of-your-sql-server-instance.html	448615
20220702225906	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220702_check-the-health-of-your-sql-server-instance.html	511652
20210821135432	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210821_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	392907
20220513002704	https://www.fiverr.com/aasimabdullah/monitor-your-sql-server	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220513_monitor-your-sql-server.html	492909
20220609110803	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220609_check-the-health-of-your-sql-server-instance.html	512599
20220504183630	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220504_check-the-health-of-your-sql-server-instance.html	493880
20210920124549	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210920_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	398597
20230816120253	https://www.fiverr.com/aasimabdullah/monitor-your-sql-server	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20230816_monitor-your-sql-server.html	773070
20211101180940	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211101_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	415189
20211001140302	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211001_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	405866
20220701200919	https://www.fiverr.com/aasimabdullah/monitor-your-sql-server	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220701_monitor-your-sql-server.html	510810
20220414012827	https://www.fiverr.com/aasimabdullah/check-the-health-of-your-sql-server-instance	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220414_check-the-health-of-your-sql-server-instance.html	488152
20220627192802	https://www.fiverr.com/aasimabdullah/monitor-your-sql-server	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220627_monitor-your-sql-server.html	511251
20220201112246	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220201_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	448181
20211201093851	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211201_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	426584
20220101232353	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220101_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	445452
20220301113433	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220301_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	450333
20220701200849	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220701_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	511052
20210821135350	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210821_resolve-sql-server-tempdb-contention-and-size-issues.html	402983
20220609110825	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220609_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	511987
20211001140300	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211001_resolve-sql-server-tempdb-contention-and-size-issues.html	415942
20220401155608	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220401_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	483843
20210920124545	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210920_resolve-sql-server-tempdb-contention-and-size-issues.html	408673
20211101180848	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211101_resolve-sql-server-tempdb-contention-and-size-issues.html	425238
20220506215453	https://www.fiverr.com/aasimabdullah/resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220506_resolve-performance-issues-of-sql-server-2016-after-migration-from-2008r2.html	493236
20220101232309	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220101_resolve-sql-server-tempdb-contention-and-size-issues.html	456132
20220201112207	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220201_resolve-sql-server-tempdb-contention-and-size-issues.html	452814
20211201093813	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211201_resolve-sql-server-tempdb-contention-and-size-issues.html	436793
20220301113315	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220301_resolve-sql-server-tempdb-contention-and-size-issues.html	455010
20220609110731	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220609_resolve-sql-server-tempdb-contention-and-size-issues.html	516823
20220701200836	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220701_resolve-sql-server-tempdb-contention-and-size-issues.html	515888
20210821135419	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210821_resolve-your-sql-server-and-powerbi-pains.html	446399
20210716030912	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210716_resolve-your-sql-server-and-powerbi-pains.html	347450
20220401155457	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220401_resolve-sql-server-tempdb-contention-and-size-issues.html	488488
20210920124503	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20210920_resolve-your-sql-server-and-powerbi-pains.html	452068
20211101180908	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211101_resolve-your-sql-server-and-powerbi-pains.html	468682
20211201093924	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211201_resolve-your-sql-server-and-powerbi-pains.html	480492
20220501120901	https://www.fiverr.com/aasimabdullah/resolve-sql-server-tempdb-contention-and-size-issues	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220501_resolve-sql-server-tempdb-contention-and-size-issues.html	495703
20220101232409	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220101_resolve-your-sql-server-and-powerbi-pains.html	500306
20220201112306	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220201_resolve-your-sql-server-and-powerbi-pains.html	490704
20220301113453	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220301_resolve-your-sql-server-and-powerbi-pains.html	493482
20211001140212	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20211001_resolve-your-sql-server-and-powerbi-pains.html	459326
20220609110623	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220609_resolve-your-sql-server-and-powerbi-pains.html	591042
20220701200757	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220701_resolve-your-sql-server-and-powerbi-pains.html	602055
20220502151140	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220502_resolve-your-sql-server-and-powerbi-pains.html	556357
20220406093450	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20220406_resolve-your-sql-server-and-powerbi-pains.html	527342
20230728162708	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20230728_resolve-your-sql-server-and-powerbi-pains.html	863992
20140422205426	http://www.fiverr.com:80/abalone/give-you-112-ebooks-with-resale-rights	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140422_give-you-112-ebooks-with-resale-rights.html	110163
20140705075832	http://www.fiverr.com:80/abalone/spiritually-meditate-on-your-future-success?gig_id=2308962&utm_campaign=base_gig_show_share_1&utm_content=&utm_medium=shared&utm_source=get_url&utm_term=&view=gig	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140705_spiritually-meditate-on-your-future-success.html	94637
20140318030420	http://www.fiverr.com:80/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140318_translate-swedish-to-english-and-vice-versa.html	111414
20230218192225	https://www.fiverr.com/aasimabdullah/train-your-sql-server-dbas-for-query-performance-tuning	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20230218_train-your-sql-server-dbas-for-query-performance-tuning.html	673190
20140701081303	http://www.fiverr.com:80/abalone/spiritually-meditate-on-your-future-success	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140701_spiritually-meditate-on-your-future-success.html	124385
20140629015351	http://www.fiverr.com:80/abalone/spiritually-meditate-on-your-future-success?	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140629_spiritually-meditate-on-your-future-success.html	123764
20230801224204	https://www.fiverr.com/aasimabdullah/resolve-your-sql-server-and-powerbi-pains	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/aasimabdullah/20230801_resolve-your-sql-server-and-powerbi-pains.html	894356
20140424154903	http://www.fiverr.com:80/abalone/give-you-112-ebooks-with-resale-rights?gig_id=2787660&utm_campaign=base_gig_show_share&utm_content=&utm_medium=shared&utm_source=get_url&utm_term=&view=gig	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140424_give-you-112-ebooks-with-resale-rights.html	110645
20150120215048	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20150120_translate-swedish-to-english-and-vice-versa.html	115742
20140324163206	http://www.fiverr.com:80/abalone/write-600-words-for-you-in-under-12h	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20140324_write-600-words-for-you-in-under-12h.html	114441
20221217142500	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20221217_translate-swedish-to-english-and-vice-versa.html	685163
20220723201035	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20220723_translate-swedish-to-english-and-vice-versa.html	647084
20201021105154	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20201021_translate-swedish-to-english-and-vice-versa.html	370752
20220902122002	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20220902_translate-swedish-to-english-and-vice-versa.html	659732
20201101010817	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20201101_translate-swedish-to-english-and-vice-versa.html	377315
20230730152607	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20230730_translate-swedish-to-english-and-vice-versa.html	864650
20230801154629	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20230801_translate-swedish-to-english-and-vice-versa.html	872973
20230101235014	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20230101_translate-swedish-to-english-and-vice-versa.html	691766
20201106194319	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20201106_do-data-entry-data-analysis-and-data-analysis.html	374485
20210319164426	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20210319_do-data-entry-data-analysis-and-data-analysis.html	459872
20220216230855	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20220216_do-data-entry-data-analysis-and-data-analysis.html	603757
20210428013213	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20210428_do-data-entry-data-analysis-and-data-analysis.html	457849
20201002194054	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20201002_do-data-entry-data-analysis-and-data-analysis.html	370093
20210501052629	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20210501_do-data-entry-data-analysis-and-data-analysis.html	472109
20220301130019	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20220301_do-data-entry-data-analysis-and-data-analysis.html	603161
20210605091047	https://www.fiverr.com/abalone/translate-swedish-to-english-and-vice-versa	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abalone/20210605_translate-swedish-to-english-and-vice-versa.html	449507
20220806211239	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20220806_do-data-entry-data-analysis-and-data-analysis.html	764614
20220908030325	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20220908_do-data-entry-data-analysis-and-data-analysis.html	767733
20221113080731	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20221113_do-data-entry-data-analysis-and-data-analysis.html	700959
20230117032421	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20230117_do-data-entry-data-analysis-and-data-analysis.html	726432
20230217202725	https://www.fiverr.com/abdullah624363/do-data-entry-data-analysis-and-data-analysis	200	/home/exouser/IntelligencePriceIndex/data/pilot/html/abdullah624363/20230217_do-data-entry-data-analysis-and-data-analysis.html	796582
